contract_sk,contract_id,adviser_sk,client_sk,product_sk,signing_date_sk,contract_value,commission,premium_monthly,duration_months,status
4902,C-0004902,48,1252,13,20230502,194127.56,3384.01,,120,Active
4903,C-0004903,17,423,3,20231010,303806.98,14266.25,843.91,360,Active
4904,C-0004904,7,636,1,20260112,188899.73,9241.22,1574.16,120,Active
4905,C-0004905,42,1447,20,20231214,287358.86,3198.88,4789.31,60,Active
4906,C-0004906,12,1297,11,20211102,242330.09,4991.4,,60,Active
4907,C-0004907,10,1010,9,20230216,5919.64,243.86,16.44,360,Active
4908,C-0004908,38,679,12,20200115,113715.79,2659.54,,60,Active
4909,C-0004909,25,182,11,20240710,169128.76,3917.97,,24,Active
4910,C-0004910,31,928,1,20201130,376325.6,15727.75,1254.42,300,Active
4911,C-0004911,30,880,12,20260829,145604.91,2648.71,,36,Active
4912,C-0004912,1,189,14,20250115,201892.97,4406.43,,60,Active
4913,C-0004913,1,380,9,20220929,39015.63,1869.51,650.26,60,Active
4914,C-0004914,30,1316,15,20251203,95865.55,1767.07,,36,Completed
4915,C-0004915,9,1205,13,20240702,91962.86,1808.34,,24,Active
4916,C-0004916,31,1065,10,20220408,17120.42,563.92,285.34,60,Active
4917,C-0004917,31,1440,5,20210420,39988.92,1314.53,222.16,180,Active
4918,C-0004918,27,685,16,20210716,159844.04,3662.11,,12,Completed
4919,C-0004919,22,418,15,20250606,56492.53,1281.4,,12,Completed
4920,C-0004920,50,1082,6,20200629,83759.99,2680.41,349.0,240,Completed
4921,C-0004921,46,774,14,20201012,38935.35,686.01,,120,Completed
4922,C-0004922,28,250,16,20221012,29665.18,674.52,,60,Active
4923,C-0004923,41,121,14,20211118,212146.34,4174.43,,36,Active
4924,C-0004924,43,883,19,20240920,547849.79,5875.25,2282.71,240,Active
4925,C-0004925,41,1274,19,20220916,785127.89,7576.2,13085.46,60,Active
4926,C-0004926,10,307,15,20240327,69243.98,1340.67,,12,Cancelled
4927,C-0004927,39,1059,8,20220307,7667.84,327.51,31.95,240,Active
4928,C-0004928,17,444,19,20230309,477410.99,5550.04,3978.42,120,Active
4929,C-0004929,12,916,17,20261127,618568.45,6279.44,2577.37,240,Cancelled
4930,C-0004930,41,1461,6,20230131,141127.82,5045.22,2352.13,60,Completed
4931,C-0004931,2,237,9,20250909,75778.41,2828.6,420.99,180,Active
4932,C-0004932,47,180,7,20200616,60773.43,2778.95,168.82,360,Active
4933,C-0004933,19,37,15,20231002,191649.97,3866.55,,12,Cancelled
4934,C-0004934,21,1248,6,20240701,142380.07,6270.05,593.25,240,Completed
4935,C-0004935,22,115,4,20231222,263470.77,12906.8,1097.79,240,Active
4936,C-0004936,7,766,6,20260506,101266.99,4508.6,281.3,360,Active
4937,C-0004937,8,1339,8,20251022,73031.61,2966.47,608.6,120,Active
4938,C-0004938,27,1189,4,20250815,214809.82,8912.72,1790.08,120,Active
4939,C-0004939,20,1226,15,20211101,149347.06,2752.6,,36,Completed
4940,C-0004940,44,523,18,20260511,145437.1,1220.65,1211.98,120,Active
4941,C-0004941,45,149,19,20240509,720643.27,8646.73,2001.79,360,Active
4942,C-0004942,2,1278,14,20230704,197822.4,4011.69,,12,Cancelled
4943,C-0004943,5,597,2,20220228,263386.99,14891.19,877.96,300,Active
4944,C-0004944,35,956,14,20241017,218029.54,4166.53,,12,Completed
4945,C-0004945,4,1141,9,20261014,28662.88,918.11,119.43,240,Active
4946,C-0004946,19,1390,17,20200130,620826.09,5822.45,5173.55,120,Active
4947,C-0004947,49,992,16,20210326,122162.81,2623.24,,36,Cancelled
4948,C-0004948,5,1065,2,20260121,107579.62,4727.69,597.66,180,Active
4949,C-0004949,10,1406,12,20220303,148190.72,3092.87,,24,Active
4950,C-0004950,44,554,15,20240216,105997.54,2243.14,,12,Completed
4951,C-0004951,5,1227,17,20240104,752542.56,6565.63,4180.79,180,Active
4952,C-0004952,14,538,5,20260713,129827.48,5836.65,1081.9,120,Completed
4953,C-0004953,35,113,5,20230921,69244.67,3048.89,192.35,360,Active
4954,C-0004954,47,739,6,20250311,66283.43,2303.8,220.94,300,Active
4955,C-0004955,16,1071,9,20240607,42129.86,1879.22,702.16,60,Active
4956,C-0004956,43,567,11,20250613,162692.55,3044.14,,60,Active
4957,C-0004957,39,743,12,20261118,217783.56,3663.4,,120,Completed
4958,C-0004958,26,29,8,20230713,27778.65,1304.53,115.74,240,Active
4959,C-0004959,22,307,16,20241008,62068.89,1222.93,,24,Active
4960,C-0004960,7,419,5,20231226,45420.21,1635.94,378.5,120,Completed
4961,C-0004961,31,340,16,20231111,198317.12,4578.5,,36,Active
4962,C-0004962,17,1415,8,20220413,59198.95,1906.03,164.44,360,Active
4963,C-0004963,11,1256,17,20260401,131009.38,1516.17,436.7,300,Active
4964,C-0004964,25,1069,18,20230201,211465.2,2012.34,1174.81,180,Active
4965,C-0004965,31,323,7,20240530,130757.17,5751.55,2179.29,60,Active
4966,C-0004966,2,1073,17,20200603,766222.22,8348.6,3192.59,240,Active
4967,C-0004967,13,1448,5,20240826,124830.9,4265.99,1040.26,120,Cancelled
4968,C-0004968,26,406,15,20251215,94572.34,1528.35,,12,Active
4969,C-0004969,21,196,15,20251022,187321.72,4478.05,,24,Completed
4970,C-0004970,49,1116,15,20230726,120246.24,2248.57,,60,Active
4971,C-0004971,42,1204,7,20231005,111736.01,3736.0,465.57,240,Active
4972,C-0004972,16,1037,1,20210415,347455.51,18695.16,1930.31,180,Cancelled
4973,C-0004973,50,308,18,20240801,617022.18,5121.92,5141.85,120,Completed
4974,C-0004974,49,745,20,20251201,373242.36,4221.58,1555.18,240,Completed
4975,C-0004975,23,234,16,20210209,198440.87,3792.48,,36,Active
4976,C-0004976,39,1346,13,20210609,40362.41,700.38,,12,Active
4977,C-0004977,42,1159,14,20241023,208118.09,4456.4,,24,Active
4978,C-0004978,48,771,7,20200423,80081.98,3136.1,266.94,300,Active
4979,C-0004979,43,539,19,20220518,514834.96,5461.76,1716.12,300,Active
4980,C-0004980,10,1263,13,20201225,165189.77,3342.49,,120,Active
4981,C-0004981,21,1422,19,20210419,461407.67,5039.74,7690.13,60,Active
4982,C-0004982,16,864,16,20240723,199158.15,3355.11,,12,Active
4983,C-0004983,12,648,12,20240521,95397.78,1780.55,,60,Active
4984,C-0004984,22,345,13,20231031,154148.25,2556.79,,24,Active
4985,C-0004985,40,1054,19,20250426,572578.44,6465.43,1590.5,360,Active
4986,C-0004986,1,943,13,20200910,191106.61,3860.79,,12,Active
4987,C-0004987,2,501,6,20250617,137542.6,4851.05,573.09,240,Active
4988,C-0004988,47,1036,1,20211231,212885.5,9936.19,709.62,300,Completed
4989,C-0004989,8,407,9,20210319,35365.93,1602.87,294.72,120,Completed
4990,C-0004990,40,459,16,20250606,248407.95,5671.01,,24,Active
4991,C-0004991,21,478,19,20230803,153146.12,1790.12,2552.44,60,Active
4992,C-0004992,41,1000,8,20220421,11765.29,487.79,49.02,240,Completed
4993,C-0004993,40,249,17,20231123,601179.04,5438.08,10019.65,60,Cancelled
4994,C-0004994,19,948,3,20210301,328079.32,18688.9,1367.0,240,Active
4995,C-0004995,25,1268,8,20241104,20195.55,697.79,84.15,240,Active
4996,C-0004996,7,273,1,20200702,102537.33,4370.44,854.48,120,Active
4997,C-0004997,50,501,15,20260130,197064.7,3179.78,,24,Active
4998,C-0004998,39,651,11,20240411,132418.94,2702.84,,12,Active
4999,C-0004999,27,705,14,20201129,56223.98,1285.07,,12,Active
5000,C-0005000,1,1178,13,20220530,24178.85,558.67,,12,Active
5001,C-0005001,34,1233,2,20240812,27069.04,1569.39,451.15,60,Active
5002,C-0005002,10,400,11,20231020,17980.02,344.78,,24,Active
5003,C-0005003,2,1159,7,20240726,101063.14,4778.25,842.19,120,Active
5004,C-0005004,19,795,3,20240424,336357.79,15551.41,5605.96,60,Active
5005,C-0005005,36,293,8,20260407,123314.34,4016.8,513.81,240,Active
5006,C-0005006,40,15,10,20230113,57846.91,2495.38,192.82,300,Completed
5007,C-0005007,15,494,7,20260922,105034.64,4852.46,583.53,180,Active
5008,C-0005008,9,667,4,20261027,382792.92,20749.34,1594.97,240,Active
5009,C-0005009,16,73,19,20260224,290474.13,3414.07,1210.31,240,Active
5010,C-0005010,14,454,3,20240808,327851.66,19327.58,5464.19,60,Active
5011,C-0005011,10,601,13,20261030,111896.26,1839.67,,120,Active
5012,C-0005012,45,1394,3,20221208,262335.61,11550.83,874.45,300,Active
5013,C-0005013,15,1354,8,20261111,86702.42,3082.86,361.26,240,Cancelled
5014,C-0005014,7,1205,12,20220329,121167.77,2133.15,,120,Active
5015,C-0005015,28,291,1,20241009,30512.51,1557.74,508.54,60,Active
5016,C-0005016,16,1328,2,20201105,55158.67,2548.42,183.86,300,Active
5017,C-0005017,41,524,1,20250520,386733.56,21514.57,3222.78,120,Cancelled
5018,C-0005018,27,589,12,20240702,217077.39,4099.73,,36,Active
5019,C-0005019,2,288,17,20210630,173885.6,1840.13,579.62,300,Active
5020,C-0005020,40,1237,13,20200117,244429.36,4116.5,,120,Active
5021,C-0005021,3,935,20,20261014,178463.83,1775.08,991.47,180,Active
5022,C-0005022,35,1299,19,20220624,747491.79,7145.67,3114.55,240,Active
5023,C-0005023,47,298,13,20240918,25347.65,484.94,,24,Cancelled
5024,C-0005024,31,709,10,20221222,148782.59,6506.84,413.28,360,Completed
5025,C-0005025,1,292,18,20260320,682137.21,7200.6,5684.48,120,Active
5026,C-0005026,15,786,18,20250625,785355.7,6535.2,13089.26,60,Active
5027,C-0005027,17,597,10,20250701,75743.53,3335.24,1262.39,60,Active
5028,C-0005028,20,691,16,20210711,30519.41,709.73,,60,Completed
5029,C-0005029,4,102,12,20210106,145956.09,2749.96,,120,Active
5030,C-0005030,21,964,1,20210514,392423.87,21339.22,2180.13,180,Active
5031,C-0005031,42,521,9,20210603,24608.52,964.29,205.07,120,Active
5032,C-0005032,38,327,2,20211029,382495.26,19967.78,1274.98,300,Active
5033,C-0005033,21,906,17,20200415,181499.41,1967.28,504.17,360,Completed
5034,C-0005034,4,877,14,20200203,3495.59,64.2,,60,Active
5035,C-0005035,47,1349,6,20200723,53665.79,2497.02,447.21,120,Active
5036,C-0005036,39,58,3,20260509,191040.57,8354.11,1592.0,120,Active
5037,C-0005037,7,796,3,20210923,206878.85,9375.35,3447.98,60,Cancelled
5038,C-0005038,40,338,20,20231116,125320.51,1389.23,696.23,180,Active
5039,C-0005039,28,1267,20,20240531,242916.23,2677.08,809.72,300,Active
5040,C-0005040,47,725,18,20230115,214544.06,2218.42,595.96,360,Active
5041,C-0005041,27,569,2,20250117,316947.64,18652.61,1760.82,180,Completed
5042,C-0005042,27,348,16,20220426,95253.88,1877.29,,36,Active
5043,C-0005043,5,1329,9,20260126,138645.7,4565.26,385.13,360,Completed
5044,C-0005044,42,1157,10,20210201,40932.93,1954.43,136.44,300,Active
5045,C-0005045,37,885,1,20201102,354639.42,18291.96,2955.33,120,Active
5046,C-0005046,17,489,12,20230913,157903.47,3492.46,,12,Completed
5047,C-0005047,12,1378,11,20260130,171502.57,2937.43,,24,Active
5048,C-0005048,8,1153,14,20250717,85662.19,1757.39,,120,Active
5049,C-0005049,3,694,12,20210512,48047.74,1097.89,,120,Cancelled
5050,C-0005050,15,109,16,20210803,56389.82,908.99,,120,Cancelled
5051,C-0005051,35,951,10,20250717,7691.28,336.89,21.36,360,Active
5052,C-0005052,2,673,3,20200203,241036.68,12758.99,669.55,360,Active
5053,C-0005053,36,601,4,20261020,239883.01,9763.26,1332.68,180,Completed
5054,C-0005054,42,239,12,20260325,234179.28,4266.46,,60,Active
5055,C-0005055,46,626,15,20210920,200023.39,3953.78,,120,Completed
5056,C-0005056,31,1246,11,20220315,186787.41,3545.46,,60,Cancelled
5057,C-0005057,30,465,20,20210223,214449.32,2039.1,595.69,360,Active
5058,C-0005058,3,391,6,20240925,144677.02,6823.59,602.82,240,Active
5059,C-0005059,30,831,3,20250509,236970.54,14162.75,1316.5,180,Active
5060,C-0005060,15,632,4,20210504,371089.69,16814.52,1030.8,360,Completed
5061,C-0005061,41,1039,13,20230209,130554.12,2982.82,,24,Completed
5062,C-0005062,3,726,18,20250903,160094.71,1686.16,667.06,240,Active
5063,C-0005063,48,549,19,20210420,172292.04,1924.46,1435.77,120,Active
5064,C-0005064,34,511,8,20230927,69008.3,3013.05,575.07,120,Active
5065,C-0005065,5,386,3,20220531,219702.02,9942.81,1220.57,180,Active
5066,C-0005066,30,255,4,20200616,325821.28,17917.64,2715.18,120,Active
5067,C-0005067,2,912,10,20210608,71883.62,3364.39,599.03,120,Active
5068,C-0005068,21,248,16,20211217,221684.86,4877.27,,36,Cancelled
5069,C-0005069,32,398,12,20200612,198788.38,3844.66,,36,Active
5070,C-0005070,28,825,13,20210813,128940.23,2400.16,,24,Active
5071,C-0005071,43,550,1,20210726,25241.8,1447.96,84.14,300,Active
5072,C-0005072,37,214,4,20221101,133321.01,7113.73,555.5,240,Cancelled
5073,C-0005073,17,141,1,20230724,217251.28,12895.94,603.48,360,Active
5074,C-0005074,12,1139,5,20230908,45788.74,2159.77,127.19,360,Active
5075,C-0005075,3,1117,3,20230315,197569.6,8939.25,823.21,240,Completed
5076,C-0005076,13,1413,14,20200827,208955.69,3474.0,,120,Active
5077,C-0005077,13,1066,15,20250319,227902.92,5037.77,,120,Active
5078,C-0005078,15,568,11,20231222,3675.3,65.54,,120,Active
5079,C-0005079,12,1486,13,20230505,72984.64,1408.56,,120,Active
5080,C-0005080,35,1330,14,20201202,139635.81,2341.14,,24,Active
5081,C-0005081,40,154,16,20220719,202838.09,4512.66,,12,Completed
5082,C-0005082,16,70,19,20260713,229782.2,2470.96,765.94,300,Active
5083,C-0005083,16,1032,13,20220306,122697.22,2363.73,,24,Cancelled
5084,C-0005084,10,1047,16,20230614,190288.09,3737.37,,12,Active
5085,C-0005085,48,514,1,20230919,199389.23,9625.07,553.86,360,Active
5086,C-0005086,30,985,11,20231005,174318.93,3135.2,,12,Active
5087,C-0005087,15,1233,17,20240716,568439.99,5557.59,1579.0,360,Active
5088,C-0005088,40,318,19,20261005,256304.76,2826.36,4271.75,60,Completed
5089,C-0005089,31,1172,15,20220609,162269.5,3267.32,,36,Active
5090,C-0005090,10,498,8,20260818,124992.6,4843.2,416.64,300,Completed
5091,C-0005091,30,204,2,20260107,186695.05,9828.89,622.32,300,Active
5092,C-0005092,15,107,14,20250922,200343.04,4282.58,,24,Active
5093,C-0005093,27,1007,18,20200406,120550.98,1291.91,669.73,180,Active
5094,C-0005094,17,604,3,20230124,342529.39,17546.82,5708.82,60,Cancelled
5095,C-0005095,9,584,6,20231103,10386.51,425.74,43.28,240,Active
5096,C-0005096,39,1325,11,20261029,101868.21,1804.34,,60,Active
5097,C-0005097,32,941,3,20261014,202265.96,8986.13,1685.55,120,Active
5098,C-0005098,45,136,14,20241210,243608.56,4264.58,,36,Active
5099,C-0005099,35,598,19,20200709,701868.65,5753.18,3899.27,180,Active
5100,C-0005100,28,1451,18,20210915,275705.47,2447.5,1148.77,240,Active
5101,C-0005101,19,725,12,20210720,105288.47,1756.74,,120,Active
5102,C-0005102,41,283,16,20241024,179189.92,4141.72,,36,Active
5103,C-0005103,48,1051,11,20260521,127265.17,2457.74,,120,Active
5104,C-0005104,13,1269,10,20260317,50247.93,2312.35,418.73,120,Active
5105,C-0005105,12,720,10,20251030,23926.41,867.85,398.77,60,Active
5106,C-0005106,12,1266,2,20220502,79054.18,4721.26,263.51,300,Cancelled
5107,C-0005107,7,1482,18,20200109,482590.06,3998.98,2010.79,240,Active
5108,C-0005108,1,457,14,20251103,53664.12,928.11,,36,Active
5109,C-0005109,45,322,1,20230123,135527.68,6751.57,2258.79,60,Completed
5110,C-0005110,22,654,18,20260105,756470.15,7602.55,3151.96,240,Active
5111,C-0005111,34,7,14,20260126,194621.32,3272.24,,120,Completed
5112,C-0005112,6,482,17,20201123,244884.77,2733.6,680.24,360,Active
5113,C-0005113,20,372,6,20220706,103055.87,4607.57,343.52,300,Active
5114,C-0005114,35,618,13,20230825,94623.09,1789.85,,36,Active
5115,C-0005115,47,1015,5,20240909,85510.39,4066.93,237.53,360,Completed
5116,C-0005116,22,981,11,20210621,99784.99,2292.22,,36,Active
5117,C-0005117,2,884,10,20260701,21790.68,896.82,363.18,60,Completed
5118,C-0005118,47,703,14,20210510,219893.72,4932.8,,12,Active
5119,C-0005119,20,598,13,20241108,102657.0,2303.22,,24,Active
5120,C-0005120,20,437,15,20210811,176190.33,2947.88,,12,Active
5121,C-0005121,34,681,13,20251205,216968.6,5164.05,,36,Active
5122,C-0005122,19,370,13,20221205,196756.85,3753.34,,24,Active
5123,C-0005123,21,1246,8,20241206,131305.61,5350.02,364.74,360,Cancelled
5124,C-0005124,50,1487,19,20250910,380179.19,4145.37,1267.26,300,Active
5125,C-0005125,20,222,15,20220110,189934.01,3825.31,,12,Active
5126,C-0005126,32,533,14,20220503,245319.86,5765.36,,120,Active
5127,C-0005127,32,1255,13,20200525,31993.06,656.18,,24,Active
5128,C-0005128,49,597,20,20220121,245801.56,1988.06,682.78,360,Cancelled
5129,C-0005129,19,1461,3,20220407,280872.81,11711.09,2340.61,120,Completed
5130,C-0005130,35,380,20,20220526,527581.31,4285.13,8793.02,60,Active
5131,C-0005131,27,1313,18,20210621,439579.45,5166.88,7326.32,60,Active
5132,C-0005132,49,151,15,20240712,216152.56,5144.79,,60,Active
5133,C-0005133,34,990,2,20260907,128230.95,5734.86,534.3,240,Cancelled
5134,C-0005134,46,414,20,20250317,352889.8,3641.84,980.25,360,Active
5135,C-0005135,14,959,5,20200722,44339.92,1845.59,184.75,240,Active
5136,C-0005136,9,62,11,20251112,83452.1,1636.7,,12,Active
5137,C-0005137,50,1280,9,20260309,102152.32,4776.78,340.51,300,Active
5138,C-0005138,9,773,10,20251119,34489.76,1614.54,114.97,300,Active
5139,C-0005139,27,793,19,20230530,295181.17,2504.41,819.95,360,Completed
5140,C-0005140,28,1234,17,20260206,398503.54,3994.93,1328.35,300,Active
5141,C-0005141,21,251,16,20231011,130517.84,2330.47,,12,Active
5142,C-0005142,20,1250,19,20200514,126719.52,1381.16,422.4,300,Active
5143,C-0005143,4,928,10,20201217,42759.75,1559.08,178.17,240,Active
5144,C-0005144,5,125,11,20240318,182132.9,3614.13,,60,Active
5145,C-0005145,34,651,6,20261111,84693.05,3085.9,1411.55,60,Completed
5146,C-0005146,1,490,8,20230221,93587.9,4389.76,389.95,240,Active
5147,C-0005147,30,1072,18,20260825,758439.61,6161.53,4213.55,180,Active
5148,C-0005148,46,763,4,20230929,276866.53,11177.67,769.07,360,Active
5149,C-0005149,7,392,1,20240111,358445.63,17705.01,5974.09,60,Active
5150,C-0005150,22,807,7,20261013,126515.63,5264.33,1054.3,120,Active
5151,C-0005151,49,624,20,20250530,751230.29,9014.21,3130.13,240,Completed
5152,C-0005152,5,1063,8,20221027,18338.62,875.1,76.41,240,Active
5153,C-0005153,5,827,15,20260425,184235.69,4201.82,,60,Completed
5154,C-0005154,16,22,18,20260728,374629.95,4182.55,6243.83,60,Active
5155,C-0005155,38,863,14,20220214,34196.77,734.5,,120,Active
5156,C-0005156,41,997,13,20230302,100333.72,2254.83,,36,Completed
5157,C-0005157,17,1154,8,20240719,62151.36,2256.37,517.93,120,Active
5158,C-0005158,4,1108,5,20240725,20795.9,820.22,173.3,120,Completed
5159,C-0005159,37,335,6,20230925,130285.34,5452.69,723.81,180,Cancelled
5160,C-0005160,27,659,19,20200306,214029.71,1728.32,1783.58,120,Active
5161,C-0005161,3,79,13,20260630,132109.84,2767.96,,120,Active
5162,C-0005162,9,616,7,20200206,32280.84,1438.76,179.34,180,Active
5163,C-0005163,37,1413,4,20211112,372583.77,19652.04,2069.91,180,Completed
5164,C-0005164,46,358,15,20230512,106942.41,2068.05,,12,Completed
5165,C-0005165,15,490,19,20251021,619933.45,5448.84,5166.11,120,Active
5166,C-0005166,40,549,20,20211018,317499.06,2736.45,5291.65,60,Active
5167,C-0005167,41,1465,13,20250527,240862.64,4015.61,,24,Active
5168,C-0005168,39,629,14,20200610,71772.8,1156.34,,12,Active
5169,C-0005169,26,288,16,20210625,222160.66,4742.45,,60,Active
5170,C-0005170,20,880,14,20250327,93624.83,2167.01,,36,Active
5171,C-0005171,30,932,2,20240923,103744.97,5725.29,576.36,180,Active
5172,C-0005172,37,1265,10,20210317,102855.58,3416.66,342.85,300,Cancelled
5173,C-0005173,23,435,20,20220518,180166.56,1657.59,1501.39,120,Completed
5174,C-0005174,31,257,9,20251022,124704.96,4674.64,346.4,360,Active
5175,C-0005175,49,1047,14,20200804,201913.7,4274.95,,60,Completed
5176,C-0005176,5,502,17,20250305,298607.82,3238.83,1658.93,180,Active
5177,C-0005177,37,650,2,20200217,196015.47,8911.68,3266.92,60,Active
5178,C-0005178,4,709,18,20240913,719287.84,6152.95,3996.04,180,Active
5179,C-0005179,4,823,9,20240425,65561.85,2466.51,546.35,120,Active
5180,C-0005180,42,931,14,20210713,28945.1,607.67,,36,Active
5181,C-0005181,22,1096,11,20211129,61123.49,978.49,,12,Active
5182,C-0005182,40,34,20,20241024,647800.41,5885.82,5398.34,120,Active
5183,C-0005183,14,221,1,20240110,43248.93,2586.13,120.14,360,Cancelled
5184,C-0005184,1,701,2,20241016,383218.32,19622.32,3193.49,120,Active
5185,C-0005185,45,429,2,20260814,111159.84,5050.14,308.78,360,Active
5186,C-0005186,48,747,6,20250520,132590.09,4544.53,736.61,180,Active
5187,C-0005187,10,1035,12,20220209,234958.75,5121.77,,60,Active
5188,C-0005188,39,1417,13,20210715,199571.16,4363.8,,60,Cancelled
5189,C-0005189,14,147,8,20200316,91173.27,3796.25,506.52,180,Active
5190,C-0005190,32,1121,3,20230130,389015.17,19486.42,2161.2,180,Cancelled
5191,C-0005191,23,988,17,20210406,758167.98,6111.22,2527.23,300,Completed
5192,C-0005192,1,1397,17,20251224,269574.3,2637.19,2246.45,120,Active
5193,C-0005193,42,1394,18,20230829,402515.35,3801.94,1118.1,360,Active
5194,C-0005194,30,323,1,20240906,336379.68,18525.67,1868.78,180,Active
5195,C-0005195,11,917,13,20200910,160801.89,2577.39,,24,Active
5196,C-0005196,4,1188,17,20231113,413076.46,4164.48,2294.87,180,Active
5197,C-0005197,9,94,5,20211006,10010.67,375.02,27.81,360,Completed
5198,C-0005198,14,1190,19,20200224,737847.47,8519.69,4099.15,180,Active
5199,C-0005199,13,1258,9,20210304,138341.17,4983.37,576.42,240,Active
5200,C-0005200,48,979,9,20210825,124580.62,5539.42,2076.34,60,Active
